"","gkschid","g1schid","g2schid","g3schid","gktchid","g1tchid","g2tchid","g3tchid","gkfreelunch","g1freelunch","g2freelunch","g3freelunch","gksurban","g1surban","g2surban","g3surban","gktyears","g1tyears","g2tyears","g3tyears","gender","race","g3tmathss","classtype"
"1483",162184,162184,162184,162184,16218401,16218405,16218410,16218415,1,1,1,1,3,3,3,3,4,12,1,18,2,1,711,"2"
"1484",161176,161176,161176,161176,16117604,16117607,16117612,16117616,2,1,2,2,3,3,3,3,6,6,4,13,1,1,608,"1"
"1485",161176,161176,161176,161176,16117602,16117608,16117609,16117613,2,1,2,2,3,3,3,3,2,31,1,12,2,1,645,"3"
"1486",161176,161176,161176,161176,16117601,16117607,16117612,16117616,2,2,2,2,3,3,3,3,20,6,4,13,1,1,589,"1"
"1487",161183,161183,161183,161183,16118305,16118307,16118316,16118321,2,2,2,2,3,3,3,3,8,8,10,13,1,1,618,"2"
"1488",161176,161176,161176,161176,16117602,16117608,16117609,16117613,1,2,1,1,3,3,3,3,2,31,1,12,2,1,565,"3"
"1489",161183,161183,161183,161183,16118303,16118312,16118315,16118319,1,1,1,1,3,3,3,3,6,12,14,10,2,1,624,"1"
"1490",161176,161176,161176,161176,16117603,16117605,16117610,16117614,2,1,2,2,3,3,3,3,6,4,22,14,2,1,616,"2"
"1491",161176,161176,161176,161176,16117603,16117605,16117610,16117614,1,1,1,2,3,3,3,3,6,4,22,14,2,1,655,"2"
"1492",162184,162184,162184,162184,16218402,16218407,16218409,16218414,2,2,2,2,3,3,3,3,5,2,22,10,2,1,614,"3"
"1493",162184,162184,162184,162184,16218401,16218405,16218410,16218415,1,1,1,1,3,3,3,3,4,12,1,18,1,1,631,"2"
"1494",161176,161176,161176,161176,16117603,16117605,16117610,16117614,2,1,2,2,3,3,3,3,6,4,22,14,1,1,629,"2"
"1495",228606,228606,228606,228606,22860601,22860606,22860611,22860615,2,2,2,2,3,3,3,3,8,23,21,36,1,1,711,"3"
"1496",228606,228606,228606,228606,22860601,22860606,22860611,22860615,2,2,2,2,3,3,3,3,8,23,21,36,1,1,614,"3"
"1497",162184,162184,162184,162184,16218401,16218405,16218410,16218415,1,1,1,1,3,3,3,3,4,12,1,18,1,1,561,"2"
"1498",162184,162184,162184,162184,16218401,16218405,16218410,16218415,1,1,1,1,3,3,3,3,4,12,1,18,1,1,691,"2"
"1499",225585,225585,225585,225585,22558504,22558505,22558509,22558513,2,2,2,2,3,3,3,3,13,3,11,4,2,1,588,"3"
"1500",161176,161176,161176,161176,16117602,16117606,16117611,16117615,2,1,2,2,3,3,3,3,2,6,1,2,2,1,631,"3"
"1501",161183,161183,161183,161183,16118306,16118311,16118314,16118320,1,1,1,1,3,3,3,3,16,7,10,18,2,1,601,"1"
"1502",159171,159171,159171,159171,15917101,15917106,15917112,15917119,2,2,2,2,3,3,3,3,10,9,23,15,1,1,663,"3"
"1503",205491,205491,205491,205491,20549103,20549106,20549108,20549112,2,1,1,1,2,2,2,2,3,22,20,19,1,1,626,"2"
"1504",130085,130085,130085,130085,13008504,13008508,13008512,13008516,2,2,2,2,2,2,2,2,11,12,11,18,1,1,752,"1"
"1505",128076,128076,128076,128076,12807601,12807604,12807610,12807612,1,2,2,2,2,2,2,2,0,9,15,6,1,1,645,"1"
"1506",203457,203457,203457,203457,20345702,20345705,20345709,20345713,2,2,2,2,3,3,3,3,9,20,19,2,1,1,624,"3"
"1507",244801,244801,244801,244801,24480104,24480105,24480112,24480116,2,2,2,2,2,2,2,2,20,16,23,14,2,1,659,"1"
"1508",203457,203457,203457,203457,20345701,20345704,20345708,20345712,2,2,2,2,3,3,3,3,12,8,9,24,2,1,648,"2"
"1509",205491,205491,205491,205491,20549102,20549105,20549111,20549115,2,2,2,1,2,2,2,2,15,16,10,6,2,1,678,"1"
"1510",221571,221571,221571,221571,22157102,22157111,22157114,22157119,1,1,1,1,3,3,3,3,3,21,39,6,2,1,535,"1"
"1511",161176,161176,161176,161176,16117602,16117606,16117611,16117615,2,1,2,2,3,3,3,3,2,6,1,2,2,1,629,"3"
"1512",162184,162184,162184,162184,16218401,16218405,16218410,16218415,2,2,2,2,3,3,3,3,4,12,1,18,2,1,700,"2"
"1513",208501,208501,208501,208501,20850104,20850108,20850111,20850115,1,1,1,1,3,3,3,3,5,15,14,14,1,2,610,"1"
"1514",228606,228606,228606,228606,22860604,22860608,22860609,22860613,2,2,2,2,3,3,3,3,14,13,10,30,1,6,672,"1"
"1515",164198,164198,164198,164198,16419803,16419804,16419808,16419812,2,2,2,2,3,3,3,3,4,2,2,13,1,1,588,"2"
"1516",234628,234628,234628,234628,23462802,23462810,23462814,23462819,2,2,2,2,3,3,3,3,20,20,5,3,1,1,663,"3"
"1517",231616,231616,231616,231616,23161603,23161606,23161607,23161611,1,1,1,1,3,3,3,3,20,32,6,0,2,1,684,"2"
"1518",176329,176329,176329,176329,17632902,17632905,17632911,17632915,1,1,1,1,3,3,3,3,27,27,10,4,2,1,567,"1"
"1519",176329,176329,176329,176329,17632903,17632908,17632912,17632916,2,2,2,2,3,3,3,3,4,2,28,36,2,1,616,"1"
"1520",176329,176329,176329,176329,17632903,17632905,17632911,17632915,2,2,2,2,3,3,3,3,4,27,10,4,1,1,636,"1"
"1521",176329,176329,176329,176329,17632904,17632907,17632910,17632914,2,2,2,2,3,3,3,3,21,5,3,12,2,1,614,"3"
"1522",176329,176329,176329,176329,17632904,17632907,17632910,17632914,1,1,1,1,3,3,3,3,21,5,3,12,1,1,593,"3"
"1523",176329,176329,176329,176329,17632901,17632906,17632909,17632913,1,1,1,1,3,3,3,3,2,1,12,3,1,1,645,"2"
"1524",176329,176329,176329,176329,17632901,17632906,17632909,17632913,1,1,1,1,3,3,3,3,2,1,12,3,1,1,616,"2"
"1525",218562,218562,218562,218562,21856204,21856207,21856209,21856213,2,2,2,2,4,4,4,4,0,8,1,7,1,1,639,"2"
"1526",218562,218562,218562,218562,21856204,21856207,21856209,21856213,2,2,2,2,4,4,4,4,0,8,1,7,2,2,604,"2"
"1527",218562,218562,218562,218562,21856201,21856206,21856211,21856215,1,2,2,2,4,4,4,4,14,19,12,2,1,1,663,"1"
"1528",123056,123056,123056,123056,12305601,12305605,12305608,12305612,2,2,2,2,3,3,3,3,4,8,34,10,1,1,626,"3"
"1529",259915,259915,259915,259915,25991501,25991504,25991508,25991512,2,2,1,2,3,3,3,3,11,0,9,34,2,1,574,"1"
"1530",209510,209510,209510,209510,20951004,20951010,20951013,20951022,2,2,2,2,3,3,3,3,10,8,7,1,1,4,678,"1"
"1531",205488,205488,205488,205488,20548803,20548804,20548811,20548815,1,1,2,2,2,2,2,2,4,18,15,12,1,2,614,"1"
"1532",212522,212522,212522,212522,21252203,21252208,21252213,21252217,2,1,1,1,4,4,4,4,21,16,17,11,1,1,659,"1"
"1533",193423,193423,193423,193423,19342303,19342307,19342314,19342318,2,2,2,2,3,3,3,3,12,17,9,9,1,1,648,"3"
"1534",230612,230612,230612,230612,23061202,23061206,23061209,23061212,1,1,2,2,3,3,3,3,4,8,9,9,2,1,639,"1"
"1535",209510,209510,209510,209510,20951004,20951011,20951016,20951023,2,2,2,2,3,3,3,3,10,4,1,24,1,1,639,"1"
"1536",234628,234628,234628,234628,23462801,23462807,23462812,23462817,1,1,1,2,3,3,3,3,9,21,10,17,2,1,594,"1"
"1537",221574,221574,221574,221574,22157401,22157406,22157409,22157413,2,2,2,2,3,3,3,3,1,15,18,11,1,1,711,"1"
"1538",162184,162184,162184,162184,16218403,16218406,16218411,16218413,1,1,1,1,3,3,3,3,6,15,5,31,2,1,594,"1"
"1539",164198,164198,164198,164198,16419803,16419804,16419808,16419812,2,2,2,2,3,3,3,3,4,2,2,13,2,1,614,"2"
"1540",234628,234628,234628,234628,23462802,23462810,23462813,23462818,2,2,2,2,3,3,3,3,20,20,11,13,2,1,636,"3"
"1541",112038,112038,112038,112038,11203801,11203805,11203809,11203812,2,2,2,2,4,4,4,4,12,12,16,9,2,3,612,"1"
"1542",231616,231616,231616,231616,23161603,23161606,23161609,23161611,2,2,2,2,3,3,3,3,20,32,9,0,1,1,601,"2"
"1543",176329,176329,176329,176329,17632902,17632908,17632912,17632916,1,1,1,1,3,3,3,3,27,2,28,36,2,1,672,"1"
"1544",176329,176329,176329,176329,17632903,17632905,17632911,17632915,1,1,1,1,3,3,3,3,4,27,10,4,2,1,582,"1"
"1545",176329,176329,176329,176329,17632903,17632908,17632912,17632916,2,2,2,2,3,3,3,3,4,2,28,36,1,1,589,"1"
"1546",176329,176329,176329,176329,17632903,17632908,17632912,17632916,2,2,2,2,3,3,3,3,4,2,28,36,2,1,678,"1"
"1547",176329,176329,176329,176329,17632903,17632908,17632912,17632916,1,1,1,1,3,3,3,3,4,2,28,36,1,1,631,"1"
"1548",176329,176329,176329,176329,17632904,17632907,17632910,17632914,1,1,1,1,3,3,3,3,21,5,3,12,1,1,559,"3"
"1549",176329,176329,176329,176329,17632904,17632907,17632910,17632914,1,1,1,1,3,3,3,3,21,5,3,12,1,1,610,"3"
"1550",176329,176329,176329,176329,17632901,17632906,17632909,17632913,1,1,2,1,3,3,3,3,2,1,12,3,2,1,547,"2"
"1551",176329,176329,176329,176329,17632901,17632906,17632909,17632913,2,2,2,2,3,3,3,3,2,1,12,3,1,1,678,"2"
"1552",189382,189382,189382,189382,18938202,18938206,18938211,18938215,2,2,2,2,2,2,2,2,15,5,23,9,1,1,614,"2"
"1553",205492,205492,205492,205492,20549204,20549207,20549210,20549215,1,1,1,1,2,2,2,2,3,1,12,7,2,2,594,"1"
"1554",218562,218562,218562,218562,21856204,21856207,21856209,21856213,1,1,1,1,4,4,4,4,0,8,1,7,1,1,642,"2"
"1555",218562,218562,218562,218562,21856204,21856207,21856209,21856213,2,2,2,2,4,4,4,4,0,8,1,7,2,1,620,"2"
"1556",218562,218562,218562,218562,21856201,21856206,21856211,21856215,1,1,1,1,4,4,4,4,14,19,12,2,2,2,655,"1"
"1557",218562,218562,218562,218562,21856201,21856205,21856210,21856214,1,2,2,1,4,4,4,4,14,5,9,13,1,1,614,"1"
"1558",209510,209510,209510,209510,20951002,20951008,20951012,20951018,2,2,2,2,3,3,3,3,3,8,13,4,1,1,667,"3"
"1559",209510,209510,209510,209510,20951002,20951006,20951014,20951019,2,2,2,2,3,3,3,3,3,4,14,13,2,1,672,"3"
"1560",244801,244801,244801,244801,24480101,24480108,24480110,24480115,2,2,2,2,2,2,2,2,0,5,12,19,2,2,618,"2"
"1561",230612,230612,230612,230612,23061203,23061204,23061207,23061210,1,1,1,1,3,3,3,3,6,8,19,0,1,1,624,"2"
"1562",264945,264945,264945,264945,26494501,26494508,26494511,26494517,2,2,2,2,2,2,2,2,17,27,1,16,1,1,620,"3"
"1563",218562,218562,218562,218562,21856204,21856207,21856209,21856213,2,1,1,1,4,4,4,4,0,8,1,7,2,1,642,"2"
"1564",208501,208501,208501,208501,20850102,20850106,20850109,20850113,2,2,2,2,3,3,3,3,12,21,14,9,1,1,655,"3"
"1565",264945,264945,264945,264945,26494501,26494508,26494516,26494522,2,2,2,2,2,2,2,2,17,27,9,8,1,1,604,"3"
"1566",253888,253888,253888,253888,25388803,25388806,25388809,25388812,2,2,2,2,3,3,3,3,5,10,25,2,1,4,642,"1"
"1567",257899,257899,257899,257899,25789902,25789909,25789913,25789920,1,1,1,1,3,3,3,3,13,6,20,10,2,1,651,"1"
"1568",262937,262937,262937,262937,26293701,26293707,26293709,26293714,2,2,2,2,2,2,2,2,16,3,15,21,2,1,639,"3"
"1569",168211,168211,168211,168211,16821105,16821107,16821114,16821118,2,2,2,2,3,3,3,3,14,17,26,16,1,1,629,"3"
"1570",165199,165199,165199,165199,16519901,16519904,16519907,16519910,2,2,2,2,4,4,4,4,12,15,14,36,2,1,659,"1"
"1571",201449,201449,201449,201449,20144904,20144911,20144919,20144925,1,1,1,1,3,3,3,3,7,16,8,15,1,1,648,"3"
"1572",173312,173312,173312,173312,17331201,17331204,17331211,17331215,2,2,2,2,3,3,3,3,11,31,14,14,2,1,585,"1"
"1573",209510,209510,209510,209510,20951003,20951008,20951012,20951019,2,2,2,2,3,3,3,3,13,8,13,13,1,1,648,"3"
"1574",215533,215533,215533,215533,21553303,21553312,21553317,21553325,2,2,2,2,3,3,3,3,6,18,9,5,2,1,639,"1"
"1575",170295,170295,170295,170295,17029502,17029505,17029509,17029513,1,1,2,2,3,3,3,3,14,1,8,19,1,1,629,"3"
"1576",189382,189382,189382,189382,18938203,18938208,18938212,18938216,2,2,2,2,2,2,2,2,14,11,12,29,1,1,597,"3"
"1577",253888,253888,253888,253888,25388802,25388804,25388808,25388811,1,1,1,1,3,3,3,3,0,7,1,7,1,1,591,"2"
"1578",203457,203457,203457,203457,20345703,20345706,20345707,20345711,2,2,2,2,3,3,3,3,15,13,11,4,2,1,618,"1"
"1579",264945,264945,264945,264945,26494504,26494509,26494514,26494519,2,2,2,2,2,2,2,2,5,9,3,19,1,1,603,"1"
"1580",164198,164198,164198,164198,16419803,16419804,16419808,16419812,2,2,2,2,3,3,3,3,4,2,2,13,2,1,691,"2"
"1581",216536,216537,216537,216537,21653604,21653705,21653708,21653715,2,2,2,1,3,3,3,3,22,9,0,2,2,1,618,"1"
"1582",128076,128076,128076,128076,12807601,12807604,12807610,12807612,2,2,2,2,2,2,2,2,0,9,15,6,2,1,631,"1"
"1583",169229,169229,169229,169229,16922905,16922909,16922927,16922935,2,2,2,2,2,2,2,2,10,9,8,17,2,1,487,"1"
